,gacha_id,gacha_type,item_id,count,time,name,item_type,rank_type,api_id
1600,2067,11,20002,1,2025-04-15 14:01:38,天倾,光锥,3,1744697400000047774
1601,2067,11,1003,1,2025-04-15 14:02:00,姬子,角色,5,1744697400000055074
1602,2067,11,21019,1,2025-04-15 14:02:39,在蓝天下,光锥,4,1744697400000077774
1603,2067,11,20022,1,2025-04-15 14:02:39,溯忆,光锥,3,1744697400000077874
1604,2067,11,20001,1,2025-04-15 14:02:39,物穰,光锥,3,1744697400000077974
1605,2067,11,20019,1,2025-04-15 14:02:39,调和,光锥,3,1744697400000078074
1606,2067,11,20018,1,2025-04-15 14:02:39,匿影,光锥,3,1744697400000078174
1607,2067,11,20020,1,2025-04-15 14:02:39,睿见,光锥,3,1744697400000078274
1608,2067,11,20019,1,2025-04-15 14:02:39,调和,光锥,3,1744697400000078374
1609,2067,11,20002,1,2025-04-15 14:02:39,天倾,光锥,3,1744697400000078474
1610,2067,11,20010,1,2025-04-15 14:02:39,戍御,光锥,3,1744697400000078574
1611,2067,11,20014,1,2025-04-15 14:02:39,相抗,光锥,3,1744697400000078674
1612,2067,11,1301,1,2025-04-15 14:03:06,加拉赫,角色,4,1744697400000099574
1613,2067,11,20002,1,2025-04-15 14:03:06,天倾,光锥,3,1744697400000099674
1614,2067,11,20000,1,2025-04-15 14:03:06,锋镝,光锥,3,1744697400000099774
1615,2067,11,20011,1,2025-04-15 14:03:06,渊环,光锥,3,1744697400000099874
1616,2067,11,1105,1,2025-04-15 14:03:06,娜塔莎,角色,4,1744697400000099974
1617,2067,11,20007,1,2025-04-15 14:03:06,离弦,光锥,3,1744697400000100074
1618,2067,11,20012,1,2025-04-15 14:03:06,轮契,光锥,3,1744697400000100174
1619,2067,11,20001,1,2025-04-15 14:03:06,物穰,光锥,3,1744697400000100274
1620,2067,11,20001,1,2025-04-15 14:03:06,物穰,光锥,3,1744697400000100374
1621,2067,11,20020,1,2025-04-15 14:03:06,睿见,光锥,3,1744697400000100474
1622,2067,11,20013,1,2025-04-15 14:04:01,灵钥,光锥,3,1744697400000141774
1623,2067,11,20005,1,2025-04-15 14:04:16,齐颂,光锥,3,1744697400000143874
1624,2067,11,1110,1,2025-04-15 14:04:31,玲可,角色,4,1744697400000151374
1625,2067,11,20011,1,2025-04-15 14:05:22,渊环,光锥,3,1744697400000188274
1626,2067,11,20022,1,2025-04-15 14:05:22,溯忆,光锥,3,1744697400000188374
1627,2067,11,20019,1,2025-04-15 14:05:22,调和,光锥,3,1744697400000188474
1628,2067,11,20007,1,2025-04-15 14:05:22,离弦,光锥,3,1744697400000188574
1629,2067,11,20008,1,2025-04-15 14:05:22,嘉果,光锥,3,1744697400000188674
1630,2067,11,20009,1,2025-04-15 14:05:22,乐圮,光锥,3,1744697400000188774
1631,2067,11,21011,1,2025-04-15 14:05:22,与行星相会,光锥,4,1744697400000188874
1632,2067,11,20011,1,2025-04-15 14:05:22,渊环,光锥,3,1744697400000188974
1633,2067,11,20002,1,2025-04-15 14:05:22,天倾,光锥,3,1744697400000189074
1634,2067,11,20003,1,2025-04-15 14:05:22,琥珀,光锥,3,1744697400000189174
1635,2067,11,20009,1,2025-04-15 14:07:00,乐圮,光锥,3,1744697400000255274
1636,2067,11,20016,1,2025-04-15 14:07:16,俱殁,光锥,3,1744697400000264474
1637,2067,11,20004,1,2025-04-15 14:07:31,幽邃,光锥,3,1744697400000273074
1638,2067,11,20015,1,2025-04-15 14:07:47,蕃息,光锥,3,1744697400000281774
1639,2067,11,20012,1,2025-04-15 14:08:03,轮契,光锥,3,1744697400000284574
1640,2067,11,1106,1,2025-04-15 14:08:19,佩拉,角色,4,1744697400000297574
1641,2067,11,20005,1,2025-04-15 14:08:38,齐颂,光锥,3,1744697400000309374
1642,2067,11,20000,1,2025-04-15 14:08:38,锋镝,光锥,3,1744697400000309474
1643,2067,11,20001,1,2025-04-15 14:08:38,物穰,光锥,3,1744697400000309574
1644,2067,11,20001,1,2025-04-15 14:08:38,物穰,光锥,3,1744697400000309674
1645,2067,11,20015,1,2025-04-15 14:08:38,蕃息,光锥,3,1744697400000309774
1646,2067,11,20007,1,2025-04-15 14:08:38,离弦,光锥,3,1744697400000309874
1647,2067,11,20003,1,2025-04-15 14:08:38,琥珀,光锥,3,1744697400000309974
1648,2067,11,20000,1,2025-04-15 14:08:38,锋镝,光锥,3,1744697400000310074
1649,2067,11,21048,1,2025-04-15 14:08:38,梦的蒙太奇,光锥,4,1744697400000310174
1650,2067,11,20003,1,2025-04-15 14:08:38,琥珀,光锥,3,1744697400000310274
1651,2067,11,20004,1,2025-04-15 14:09:03,幽邃,光锥,3,1744697400000334974
1652,2067,11,20018,1,2025-04-15 14:09:17,匿影,光锥,3,1744697400000356674
1653,2067,11,20019,1,2025-04-15 14:09:35,调和,光锥,3,1744697400000366374
1654,1001,1,20010,1,2025-04-18 12:20:56,戍御,光锥,3,1744949400000548874
1655,1001,1,1207,1,2025-04-18 12:20:59,驭空,角色,4,1744949400000549674
1656,1001,1,20019,1,2025-04-21 14:57:41,调和,光锥,3,1745215800001085574
1657,2067,11,20021,1,2025-04-24 23:49:39,焚影,光锥,3,1745507400001295674
1658,2067,11,20016,1,2025-04-24 23:49:59,俱殁,光锥,3,1745507400001306074
1659,2067,11,20000,1,2025-04-24 23:50:09,锋镝,光锥,3,1745507400001311074
1660,2067,11,20005,1,2025-04-26 12:10:54,齐颂,光锥,3,1745640600009063174
1661,2067,11,20019,1,2025-04-26 12:11:13,调和,光锥,3,1745640600009231074
1662,2067,11,1301,1,2025-04-26 12:11:30,加拉赫,角色,4,1745640600009382074
1663,2067,11,20000,1,2025-04-26 12:12:59,锋镝,光锥,3,1745640600010130874
1664,2067,11,20000,1,2025-04-26 12:12:59,锋镝,光锥,3,1745640600010130974
1665,2067,11,20013,1,2025-04-26 12:12:59,灵钥,光锥,3,1745640600010131074
1666,2067,11,20015,1,2025-04-26 12:12:59,蕃息,光锥,3,1745640600010131174
1667,2067,11,20006,1,2025-04-26 12:12:59,智库,光锥,3,1745640600010131274
1668,2067,11,20016,1,2025-04-26 12:12:59,俱殁,光锥,3,1745640600010131374
1669,2067,11,20001,1,2025-04-26 12:12:59,物穰,光锥,3,1745640600010131474
1670,2067,11,20003,1,2025-04-26 12:12:59,琥珀,光锥,3,1745640600010131574
1671,2067,11,1110,1,2025-04-26 12:12:59,玲可,角色,4,1745640600010131674
1672,2067,11,20016,1,2025-04-26 12:12:59,俱殁,光锥,3,1745640600010131774
1673,2067,11,20016,1,2025-04-26 15:07:21,俱殁,光锥,3,1745651400000771274
1674,2067,11,20011,1,2025-04-26 15:07:31,渊环,光锥,3,1745651400000787674
1675,2067,11,20021,1,2025-04-26 15:07:50,焚影,光锥,3,1745651400000808974
1676,2067,11,20020,1,2025-04-26 15:08:01,睿见,光锥,3,1745651400000823074
1677,2067,11,20021,1,2025-04-26 15:08:15,焚影,光锥,3,1745651400000847774
1678,2067,11,未知角色,1,2025-04-26 15:08:22,遐蝶,角色,5,1745651400000865574
1679,1001,1,20008,1,2025-04-27 14:24:28,嘉果,光锥,3,1745734200000604774
1680,1001,1,20001,1,2025-04-27 14:24:33,物穰,光锥,3,1745734200000606074
1681,1001,1,20011,1,2025-04-28 15:23:23,渊环,光锥,3,1745824200000466074
1682,1001,1,20011,1,2025-05-02 16:55:41,渊环,光锥,3,1746173400001549174
1683,1001,1,20009,1,2025-05-02 16:55:46,乐圮,光锥,3,1746173400001550774
1684,1001,1,20005,1,2025-05-02 16:55:53,齐颂,光锥,3,1746173400001556074
1685,1001,1,20016,1,2025-05-02 16:56:01,俱殁,光锥,3,1746173400001561074
1686,1001,1,21002,1,2025-05-02 16:56:07,余生的第一天,光锥,4,1746173400001565374
1687,1001,1,20020,1,2025-05-05 16:09:50,睿见,光锥,3,1746432600000153374
1688,1001,1,20006,1,2025-05-12 14:19:21,智库,光锥,3,1747030200000185474
1689,1001,1,20000,1,2025-05-21 00:15:33,锋镝,光锥,3,1747757400000065874
1690,2073,11,20017,1,2025-05-21 10:07:31,开疆,光锥,3,1747793400006914974
1691,2073,11,20021,1,2025-05-21 10:07:31,焚影,光锥,3,1747793400006915074
1692,2073,11,21043,1,2025-05-21 10:07:31,两个人的演唱会,光锥,4,1747793400006915174
1693,2073,11,20010,1,2025-05-21 10:07:31,戍御,光锥,3,1747793400006915274
1694,2073,11,20009,1,2025-05-21 10:07:31,乐圮,光锥,3,1747793400006915374
1695,2073,11,20007,1,2025-05-21 10:07:31,离弦,光锥,3,1747793400006915474
1696,2073,11,20014,1,2025-05-21 10:07:31,相抗,光锥,3,1747793400006915574
1697,2073,11,20015,1,2025-05-21 10:07:31,蕃息,光锥,3,1747793400006915674
1698,2073,11,20002,1,2025-05-21 10:07:31,天倾,光锥,3,1747793400006915774
1699,2073,11,20001,1,2025-05-21 10:07:31,物穰,光锥,3,1747793400006915874
1700,2073,11,20001,1,2025-05-21 10:07:52,物穰,光锥,3,1747793400007575074
1701,2073,11,1103,1,2025-05-21 10:07:52,希露瓦,角色,4,1747793400007575174
1702,2073,11,20012,1,2025-05-21 10:07:52,轮契,光锥,3,1747793400007575274
1703,2073,11,20019,1,2025-05-21 10:07:52,调和,光锥,3,1747793400007575374
1704,2073,11,20015,1,2025-05-21 10:07:52,蕃息,光锥,3,1747793400007575474
1705,2073,11,20015,1,2025-05-21 10:07:52,蕃息,光锥,3,1747793400007575574
1706,2073,11,20021,1,2025-05-21 10:07:52,焚影,光锥,3,1747793400007575674
1707,2073,11,20011,1,2025-05-21 10:07:52,渊环,光锥,3,1747793400007575774
1708,2073,11,20018,1,2025-05-21 10:07:52,匿影,光锥,3,1747793400007575874
1709,2073,11,20002,1,2025-05-21 10:07:52,天倾,光锥,3,1747793400007575974
1710,2073,11,1103,1,2025-05-21 10:08:12,希露瓦,角色,4,1747793400008212974
1711,2073,11,20009,1,2025-05-21 10:08:22,乐圮,光锥,3,1747793400008544574
1712,2073,11,20008,1,2025-05-21 10:08:22,嘉果,光锥,3,1747793400008544674
1713,2073,11,20022,1,2025-05-21 10:08:22,溯忆,光锥,3,1747793400008544774
1714,2073,11,20011,1,2025-05-21 10:08:22,渊环,光锥,3,1747793400008544874
1715,2073,11,20018,1,2025-05-21 10:08:22,匿影,光锥,3,1747793400008544974
1716,2073,11,20001,1,2025-05-21 10:08:22,物穰,光锥,3,1747793400008545074
1717,2073,11,20013,1,2025-05-21 10:08:22,灵钥,光锥,3,1747793400008545174
1718,2073,11,20015,1,2025-05-21 10:08:22,蕃息,光锥,3,1747793400008545274
1719,2073,11,1312,1,2025-05-21 10:08:22,米沙,角色,4,1747793400008545374
1720,2073,11,20007,1,2025-05-21 10:08:22,离弦,光锥,3,1747793400008545474
1721,2073,11,20016,1,2025-05-21 10:08:41,俱殁,光锥,3,1747793400009139874
1722,2073,11,20009,1,2025-05-21 10:08:48,乐圮,光锥,3,1747793400009343174
1723,2073,11,20013,1,2025-05-21 10:08:56,灵钥,光锥,3,1747793400009583474
1724,2073,11,20009,1,2025-05-21 10:09:04,乐圮,光锥,3,1747793400009853474
1725,2073,11,20009,1,2025-05-21 10:09:11,乐圮,光锥,3,1747793400010074174
1726,2073,11,20007,1,2025-05-21 10:09:19,离弦,光锥,3,1747793400010299774
1727,2073,11,20006,1,2025-05-21 10:09:39,智库,光锥,3,1747793400010871274
1728,2073,11,1105,1,2025-05-21 10:09:48,娜塔莎,角色,4,1747793400011116574
1729,2073,11,20019,1,2025-05-21 10:09:56,调和,光锥,3,1747793400011355274
1730,2073,11,21016,1,2025-05-21 10:09:56,宇宙市场趋势,光锥,4,1747793400011355374
1731,2073,11,20021,1,2025-05-21 10:09:56,焚影,光锥,3,1747793400011355474
1732,2073,11,20020,1,2025-05-21 10:09:56,睿见,光锥,3,1747793400011355574
1733,2073,11,20015,1,2025-05-21 10:09:56,蕃息,光锥,3,1747793400011355674
1734,2073,11,20008,1,2025-05-21 10:09:56,嘉果,光锥,3,1747793400011355774
1735,2073,11,20001,1,2025-05-21 10:09:56,物穰,光锥,3,1747793400011355874
1736,2073,11,20010,1,2025-05-21 10:09:56,戍御,光锥,3,1747793400011355974
1737,2073,11,20016,1,2025-05-21 10:09:56,俱殁,光锥,3,1747793400011356074
1738,2073,11,20002,1,2025-05-21 10:09:56,天倾,光锥,3,1747793400011356174
1739,2073,11,1105,1,2025-05-21 10:10:12,娜塔莎,角色,4,1747793400011848574
1740,2073,11,20015,1,2025-05-21 10:10:20,蕃息,光锥,3,1747793400012082974
1741,2073,11,20018,1,2025-05-21 10:10:20,匿影,光锥,3,1747793400012083074
1742,2073,11,20000,1,2025-05-21 10:10:20,锋镝,光锥,3,1747793400012083174
1743,2073,11,20018,1,2025-05-21 10:10:20,匿影,光锥,3,1747793400012083274
1744,2073,11,20000,1,2025-05-21 10:10:20,锋镝,光锥,3,1747793400012083374
1745,2073,11,20004,1,2025-05-21 10:10:20,幽邃,光锥,3,1747793400012083474
1746,2073,11,20000,1,2025-05-21 10:10:20,锋镝,光锥,3,1747793400012083574
1747,2073,11,20011,1,2025-05-21 10:10:20,渊环,光锥,3,1747793400012083674
1748,2073,11,21046,1,2025-05-21 10:10:20,芳华待灼,光锥,4,1747793400012083774
1749,2073,11,20009,1,2025-05-21 10:10:20,乐圮,光锥,3,1747793400012083874
1750,2073,11,20013,1,2025-05-21 10:10:51,灵钥,光锥,3,1747793400013021874
1751,2073,11,20008,1,2025-05-21 10:10:59,嘉果,光锥,3,1747793400013266974
1752,2073,11,20007,1,2025-05-21 10:11:07,离弦,光锥,3,1747793400013481474
1753,2073,11,1103,1,2025-05-21 10:11:15,希露瓦,角色,4,1747793400013729474
1754,2073,11,20009,1,2025-05-21 10:11:44,乐圮,光锥,3,1747793400014588074
1755,2073,11,20011,1,2025-05-21 10:11:44,渊环,光锥,3,1747793400014588174
1756,2073,11,20022,1,2025-05-21 10:11:44,溯忆,光锥,3,1747793400014588274
1757,2073,11,20006,1,2025-05-21 10:11:44,智库,光锥,3,1747793400014588374
1758,2073,11,20018,1,2025-05-21 10:11:44,匿影,光锥,3,1747793400014588474
1759,2073,11,20003,1,2025-05-21 10:11:44,琥珀,光锥,3,1747793400014588574
1760,2073,11,20000,1,2025-05-21 10:11:44,锋镝,光锥,3,1747793400014588674
1761,2073,11,20014,1,2025-05-21 10:11:44,相抗,光锥,3,1747793400014588774
1762,2073,11,1105,1,2025-05-21 10:11:44,娜塔莎,角色,4,1747793400014588874
1763,2073,11,20009,1,2025-05-21 10:11:44,乐圮,光锥,3,1747793400014588974
1764,2073,11,20010,1,2025-05-21 10:12:17,戍御,光锥,3,1747793400015568474
1765,2073,11,20005,1,2025-05-21 10:12:24,齐颂,光锥,3,1747793400015770274
1766,2073,11,21047,1,2025-05-21 10:12:31,黑夜如影随行,光锥,4,1747793400015973274
1767,2073,11,20014,1,2025-05-21 10:17:44,相抗,光锥,3,1747793400024957474
1768,2073,11,未知角色,1,2025-05-21 10:17:44,风堇,角色,5,1747793400024957574
1769,2073,11,20009,1,2025-05-21 10:17:44,乐圮,光锥,3,1747793400024957674
1770,2073,11,20010,1,2025-05-21 10:17:44,戍御,光锥,3,1747793400024957774
1771,2073,11,20008,1,2025-05-21 10:17:44,嘉果,光锥,3,1747793400024957874
1772,2073,11,20011,1,2025-05-21 10:17:44,渊环,光锥,3,1747793400024957974
1773,2073,11,20001,1,2025-05-21 10:17:44,物穰,光锥,3,1747793400024958074
1774,2073,11,20002,1,2025-05-21 10:17:44,天倾,光锥,3,1747793400024958174
1775,2073,11,20010,1,2025-05-21 10:17:44,戍御,光锥,3,1747793400024958274
1776,2073,11,1312,1,2025-05-21 10:17:44,米沙,角色,4,1747793400024958374
1777,2073,11,20010,1,2025-05-21 10:18:18,戍御,光锥,3,1747793400025909174
1778,2073,11,1105,1,2025-05-21 10:18:18,娜塔莎,角色,4,1747793400025909274
1779,2073,11,20000,1,2025-05-21 10:18:18,锋镝,光锥,3,1747793400025909374
1780,2073,11,20020,1,2025-05-21 10:18:18,睿见,光锥,3,1747793400025909474
1781,2073,11,20013,1,2025-05-21 10:18:18,灵钥,光锥,3,1747793400025909574
1782,2073,11,20000,1,2025-05-21 10:18:18,锋镝,光锥,3,1747793400025909674
1783,2073,11,20002,1,2025-05-21 10:18:18,天倾,光锥,3,1747793400025909774
1784,2073,11,20013,1,2025-05-21 10:18:18,灵钥,光锥,3,1747793400025909874
1785,2073,11,20008,1,2025-05-21 10:18:18,嘉果,光锥,3,1747793400025909974
1786,2073,11,20018,1,2025-05-21 10:18:18,匿影,光锥,3,1747793400025910074
1787,2073,11,21001,1,2025-05-21 10:19:56,晚安与睡颜,光锥,4,1747793400028450874
1788,1001,1,20012,1,2025-05-21 10:27:30,轮契,光锥,3,1747793400039433174
1789,1001,1,20022,1,2025-05-21 10:27:33,溯忆,光锥,3,1747793400039506774
1790,1001,1,20009,1,2025-05-21 10:27:35,乐圮,光锥,3,1747793400039552174
1791,2073,11,20012,1,2025-05-21 16:22:23,轮契,光锥,3,1747815000002650074
1792,2073,11,20005,1,2025-05-21 16:22:23,齐颂,光锥,3,1747815000002650174
1793,2073,11,20000,1,2025-05-21 16:22:23,锋镝,光锥,3,1747815000002650274
1794,2073,11,20004,1,2025-05-21 16:22:23,幽邃,光锥,3,1747815000002650374
1795,2073,11,20015,1,2025-05-21 16:22:23,蕃息,光锥,3,1747815000002650474
1796,2073,11,20006,1,2025-05-21 16:22:23,智库,光锥,3,1747815000002650574
1797,2073,11,20010,1,2025-05-21 16:22:23,戍御,光锥,3,1747815000002650674
1798,2073,11,20003,1,2025-05-21 16:22:23,琥珀,光锥,3,1747815000002650774
1799,2073,11,20008,1,2025-05-21 16:22:23,嘉果,光锥,3,1747815000002650874
1800,2073,11,1105,1,2025-05-21 16:22:23,娜塔莎,角色,4,1747815000002650974
1801,3073,12,20007,1,2025-05-22 16:11:02,离弦,光锥,3,1747901400000358674
1802,3073,12,1301,1,2025-05-22 16:11:02,加拉赫,角色,4,1747901400000358774
1803,3073,12,20003,1,2025-05-22 16:11:02,琥珀,光锥,3,1747901400000358874
1804,3073,12,20011,1,2025-05-22 16:11:02,渊环,光锥,3,1747901400000358974
1805,3073,12,20003,1,2025-05-22 16:11:02,琥珀,光锥,3,1747901400000359074
1806,3073,12,20016,1,2025-05-22 16:11:02,俱殁,光锥,3,1747901400000359174
1807,3073,12,20000,1,2025-05-22 16:11:02,锋镝,光锥,3,1747901400000359274
1808,3073,12,20008,1,2025-05-22 16:11:02,嘉果,光锥,3,1747901400000359374
1809,3073,12,20004,1,2025-05-22 16:11:02,幽邃,光锥,3,1747901400000359474
1810,3073,12,20007,1,2025-05-22 16:11:02,离弦,光锥,3,1747901400000359574
